mid_T_balance,high_T_balance,low_P_balance,mid_P_balance,high_P_balance,HMT,upper_GPI,mid_GPI,lower_GPI,blast_volume,o2_enrich_flow,blast_humidity,PC_injection,ore_charging,coke_charging
320.557245558147,35.2170683389764,0.487419521707428,0.297890685674391,0.0423049962744067,1495.104,0.988689655172414,0.597034482758621,2.413,4065.48089666667,13965.2966666667,15.7496,38.7201,80.5896666666667,16.6353333333333
318.801781829236,33.5147335118721,0.484272702805332,0.249517426423088,0.042569017633253,1497.264,0.914633333333333,0.562285714285714,2.42139285714286,3994.59688275862,13971.22,16.3200666666667,39.5095666666667,80.5773333333333,16.601
239.415436652057,32.8258137224199,0.51281344051995,0.208656989444672,0.040742986524993,1499.424,0.928137931034483,0.565392857142857,2.35216666666667,4044.86467,13970.4233333333,16.9553,37.3385333333333,80.6316666666667,16.6496666666667
251.89570834592,33.4453652039248,0.433954776986405,0.217369662813563,0.0418086049545947,1501.584,0.918448275862069,0.54651724137931,2.25168965517241,4039.00800666667,13972.07,16.8142,36.526275862069,80.587,16.6
254.61703937347,34.7862557508197,0.445944236989006,0.189867917566531,0.0444621208499509,1503.744,0.9365,0.534296296296296,2.344,4007.80483103448,13319.0172413793,17.3475,38.2641,80.605,16.811
242.718831398325,36.9256628576632,0.468561870270642,0.208508935393905,0.0450395574057114,1505.904,0.990433333333333,0.557266666666667,2.27510344827586,4060.03792666667,13016.1068965517,17.9651333333333,36.675,80.594,16.7643333333333
337.345935624653,38.3915475672378,0.40274905151455,0.232351621986555,0.0389764632313651,1508.064,0.9378,0.5826,2.10368965517241,3995.31892857143,12973.14,17.4433333333333,38.3085,80.574,16.9121428571429
297.613781148554,39.8005838762239,0.437279744404627,0.200565349150727,0.0381429293024438,1506.33734939759,0.995666666666667,0.525241379310345,2.34589285714286,4045.93000666667,12968.1333333333,17.1244333333333,38.2234,80.618,16.7546666666667
312.050013060117,40.7815479282502,0.435447445015894,0.207556885053845,0.0377375784534708,1501.63855421687,0.973407407407407,0.522,2.31018518518519,4014.25834666667,12989.5071428571,16.2128333333333,37.5366333333333,80.5436666666667,16.6993333333333
361.736298583164,41.8778675024772,0.420302271170211,0.216592653932028,0.040337500539558,1496.93975903614,1.00032142857143,0.543642857142857,2.32427586206897,4108.76429333333,12983.7666666667,17.458,35.6271,80.5796666666667,16.7586666666667
376.479826262086,42.6321170142313,0.397534944042522,0.211767683479875,0.0487612862046724,1497.38947368421,0.942379310344828,0.557137931034483,2.14237037037037,4043.66826896552,12992.3733333333,17.4037666666667,38.4343,80.647,16.75
426.182814470377,43.0668924631463,0.493416460969603,0.208308262203871,0.0564216781763111,1499.12631578947,0.923142857142857,0.600965517241379,2.36848148148148,4116.91965,12978.0965517241,17.7408666666667,38.5824,80.5836666666667,16.7686666666667
414.559634762195,44.0020397178593,0.501374394557008,0.213300718117426,0.0484306042961034,1500.86315789474,0.905533333333333,0.545444444444445,2.39483333333333,4047.94766666667,12978.2466666667,18.0009333333333,38.2326551724138,80.608,16.6826666666667
379.151268370929,45.3105746019795,0.499090589591987,0.204668580776983,0.0428656311976696,1502.6,0.930103448275862,0.535888888888889,2.4298,4084.78925666667,13016.5466666667,18.1199333333333,38.8608666666667,80.6113333333333,16.7593333333333
389.566036547099,46.3510184694071,0.4394584260619,0.248344710679604,0.0535863133123815,1504.33684210526,0.956862068965517,0.497068965517241,2.2554,4048.01832777778,13002.9722222222,17.7068888888889,38.3227222222222,80.6077777777778,16.8488888888889
390.307834158553,46.7783417264873,0.466087784377942,0.220528683798651,0.0424828171552288,1506.07368421053,0.978277777777778,0.542882352941176,2.35823529411765,4051.05105,13015.5666666667,17.8151333333333,37.8636666666667,80.5936666666667,16.8903333333333
344.066056999129,46.3942843478281,0.458649072394231,0.207272663631695,0.0412595107699471,1506.16513761468,0.929642857142857,0.561962962962963,2.34937037037037,4091.52734666667,13061.17,17.8199,36.971,80.6123333333333,16.717
354.054567562269,45.4549320774357,0.452438095829075,0.196823883244228,0.040168092838561,1504.37614678899,0.907785714285714,0.552928571428571,2.3155,4115.43564666667,13067.5266666667,17.6319333333333,38.5029,80.584,16.6433333333333
325.09560731233,44.4569851329757,0.468585006741539,0.195756644425838,0.0353876832009294,1502.5871559633,0.907,0.531535714285714,2.24863333333333,4045.77997931034,13093.3137931034,17.412,38.1334666666667,80.619,16.5806666666667
320.666010974888,45.4096150708509,0.451985016024428,0.200772195164886,0.0391254983814667,1500.79816513761,0.959655172413793,0.5273,2.28441379310345,4095.77195,13077.9517241379,17.1957,37.1844666666667,80.577,16.519
279.495239693747,47.2576028960909,0.467840453007291,0.203389597699053,0.0414836914206661,1499.00917431193,0.989928571428571,0.516310344827586,2.20948148148148,4046.41733333333,13094.1033333333,17.531,37.9001666666667,80.6233333333333,16.5111111111111
223.373589552051,48.5528692879168,0.539657378385576,0.220941922100356,0.0462805585638999,1497.22018348624,1.00407142857143,0.5533,2.34831034482759,4108.52794,13123.3724137931,17.4648,37.3208,80.5873333333333,16.5456666666667
206.603992569239,48.7675650880597,0.530718081683442,0.214955965973501,0.0432683098406942,1495.43119266055,0.954827586206897,0.600821428571429,2.22175862068966,4047.81768,13100.9366666667,17.5646896551724,36.5907,80.607,16.5673333333333
250.586939815466,48.2768409189839,0.519662705144835,0.234196514906585,0.0389416190568159,1494.12244897959,0.986310344827586,0.629464285714286,2.2186,4115.45862,13131.3266666667,17.6164,38.4602333333333,80.615,16.735
368.30435841012,48.3332780271212,0.511735846294804,0.231590986293435,0.0390056221948566,1494.73469387755,0.946827586206897,0.57348275862069,2.15973333333333,4047.32367,13101.68,17.5013333333333,37.8714285714286,80.5953333333333,16.774
428.715530004551,48.710989357083,0.495009896331669,0.229864717316539,0.0443110669770354,1495.34693877551,0.921785714285714,0.61848275862069,2.25427586206897,4090.81661,13163.9,16.8376,37.3598333333333,80.601,16.5826666666667
407.306957636577,48.2897960481328,0.455295433202846,0.237963035134823,0.0444009795012699,1495.95918367347,0.861793103448276,0.63875,2.14385185185185,4045.54866666667,13135.8965517241,17.0396,37.3077666666667,80.5843333333333,16.746
432.254560290498,46.9737298497485,0.429610774225083,0.314253157983237,0.149058645036456,1496.69306930693,1.0295,0.522766666666667,2.16714285714286,4110.18201,13139.0633333333,17.235,37.6465,80.5773333333333,16.8206666666667
457.184755715751,45.0936627886871,0.445655316515787,0.301934036594756,0.121948899259517,1497.43564356436,0.9965,0.521642857142857,2.25506666666667,4045.73666666667,13146.6866666667,17.4939655172414,37.6975862068966,80.625,16.7773333333333
427.083352086516,49.0295722107349,0.467255938178871,0.302127612540353,0.081311739848644,1498.17821782178,0.963586206896552,0.535,2.30176666666667,4114.34394666667,13149.2266666667,17.4651333333333,38.2373333333333,80.5526666666667,16.7273333333333
330.071436934664,52.1812606522641,0.469518796963737,0.237554486423486,0.0666126099332165,1498.92079207921,0.857655172413793,0.565655172413793,2.2112,4045.78933,13148.9966666667,17.5085517241379,37.6452333333333,80.622,16.8559259259259
296.697089237176,52.0648307201244,0.450785185999936,0.218838510059476,0.061819902963497,1499.66336633663,0.853714285714286,0.583137931034483,2.25293103448276,4092.57064333333,13140.8233333333,17.5588666666667,37.8283,80.6106666666667,16.7196666666667
291.341653212033,51.2789306311194,0.443731712007408,0.268630170449723,0.0562676587644547,1500.40594059406,0.858034482758621,0.585793103448276,2.22817857142857,4025.42233666667,13123.5034482759,17.4193666666667,36.8602333333333,80.6246666666667,16.8493333333333
343.776081632332,49.76583652669,0.471294967051181,0.308446658919314,0.154648222248642,1501.38918918919,1.09957692307692,0.472814814814815,2.38831034482759,4055.31831666667,13142.2066666667,17.2666333333333,36.5035666666667,80.5686666666667,16.7433333333333
377.301279411515,52.0263121728808,0.528387901273606,0.239123825979042,0.0900319707751621,1503.33513513514,1.12868965517241,0.419566666666667,2.32086666666667,3994.34864333333,13150.1566666667,17.514,37.7751666666667,80.5986666666667,16.7653333333333
402.941602307408,51.5748000901444,0.547940356130687,0.229121653852436,0.0659038342606685,1505.28108108108,1.04458620689655,0.544310344827586,2.29962068965517,4067.07200333333,13162.5966666667,17.5571666666667,36.8448,80.567,16.8106666666667
440.706933898568,49.0828149384811,0.510185464960812,0.203904366820114,0.0570642000015404,1507.22702702703,0.921571428571429,0.571965517241379,2.19853333333333,3995.43310344828,13133.77,17.3372333333333,38.8109333333333,80.6146666666667,16.831
484.14705787707,45.9355518505109,0.552660247699302,0.2268689013289,0.0510684743471838,1509.17297297297,0.975333333333333,0.615464285714286,2.34246666666667,4046.63393333333,13151.7333333333,17.3279666666667,36.1205333333333,80.589,16.8177777777778
536.264199269211,41.3740621953508,0.563995298497252,0.289244933691584,0.0607177851280908,1511.11891891892,0.931444444444444,0.624074074074074,2.24203333333333,3994.00666666667,13928.5310344828,17.2460689655172,36.4913448275862,80.5503333333333,16.906
657.347427982772,37.2530570179329,0.620966587549144,0.242550188559501,0.0590181325514304,1512.93719806763,1.01957142857143,0.616620689655172,2.32858620689655,3997.16765,14207.6033333333,17.1454137931034,37.7367,80.674,16.7303333333333
777.001302397929,35.0374071690662,0.561275714858592,0.307654720126657,0.094068543610921,1511.05314009662,1.06863333333333,0.532033333333333,2.10753333333333,3895.37928965517,14984.8433333333,17.0000333333333,37.1241666666667,80.627,16.8753333333333
715.40436516159,40.0221209289243,0.529925840471304,0.24220139286576,0.0463738335687457,1509.1690821256,1.01685714285714,0.610428571428571,2.217,3959.51302,14970.2733333333,17.0037,37.5027666666667,80.606,16.746
677.379664258659,44.9016325953127,0.600047314591244,0.228196993771587,0.0430746949918355,1507.28502415459,1.02042857142857,0.605928571428571,2.34185185185185,3929.95831666667,14968.7533333333,17.1102,37.0078275862069,80.607,16.817
637.484495139002,46.2767523878828,0.603137279091866,0.288209383117916,0.0410330306750747,1505.40096618357,1.00871428571429,0.642178571428571,2.29448275862069,3980.24127333333,14962.84,17.1110344827586,38.0719666666667,80.5913333333333,16.7383333333333
595.35530526028,46.3101093473449,0.579167601841754,0.326953752337152,0.0334753662556365,1503.51690821256,0.963413793103448,0.669433333333333,2.2772,3898.90785,14974.9133333333,17.0315333333333,36.7392,80.598,16.65
580.108066991096,45.2235567475723,0.545210596510249,0.222805391097847,0.0372619505042405,1501.63285024155,0.914821428571429,0.698689655172414,2.35137037037037,3945.32814814815,14969.9333333333,17.0283,38.6718620689655,80.5916666666667,16.91
564.594730857049,44.4244222593628,0.514523069558823,0.223427564404712,0.034311067930532,1500.41025641026,0.888607142857143,0.682827586206897,2.16428571428571,4060.80259,14095.4766666667,16.8939666666667,39.2128,80.584,16.8023333333333
574.96733612436,45.3620009936821,0.501319948704623,0.31235522478115,0.0346613655173675,1503.48717948718,0.9337,0.604566666666667,2.08689655172414,3996.118575,13810.3833333333,16.8593103448276,39.8387666666667,80.614,16.788
569.065530325399,48.517677765402,0.499063004558454,0.216911605000034,0.0270848148516783,1506.5641025641,0.980333333333333,0.597166666666667,2.24611111111111,4044.01571,13785.7733333333,16.8377931034483,38.2004333333333,80.614,16.67
574.737437579685,51.6472791601786,0.478399572876088,0.180368581011588,0.0299817738156603,1509.64102564103,0.984,0.563241379310345,2.26088888888889,3997.35035517241,13756.3266666667,16.9118666666667,38.48,80.5786666666667,16.6596666666667
546.741496591414,54.0844358963673,0.498212581737237,0.188977099335393,0.036426840034285,1511.56849315068,1.00651724137931,0.57151724137931,2.27486206896552,4058.19994,13735.41,16.7434,38.4375666666667,80.612,16.8166666666667
530.12374695702,55.7329037258462,0.509125914496797,0.165738315213053,0.0359691061134138,1509.71917808219,0.8792,0.605448275862069,2.30353571428571,3994.93447931035,13691.3733333333,16.6261666666667,38.1660689655172,80.588,16.571
544.871442695346,56.6027464835585,0.55108887028612,0.164002544365129,0.0344020042023008,1507.8698630137,0.950111111111111,0.579285714285714,2.46766666666667,4062.26997,13707.6866666667,16.1396333333333,38.156724137931,80.6033333333333,16.682
562.029882501019,56.7367903902779,0.578283344358622,0.164539823693576,0.0309629132159277,1506.02054794521,0.943107142857143,0.541034482758621,2.40256666666667,3994.20466666667,13707.4655172414,15.7013666666667,38.2779333333333,80.5646666666667,16.6492857142857
577.435998475494,56.4259459212734,0.56387245115301,0.181939854406741,0.0685767536427386,1504.17123287671,1.04510344827586,0.502758620689655,2.39314814814815,4044.84865666667,13675.5633333333,16.0605,39.8552333333333,80.6286666666667,16.8626666666667
534.623695048947,56.6130372372543,0.540386866646556,0.176486843070278,0.0426843787740609,1503.83935742972,0.959142857142857,0.563,2.32637037037037,3996.42902,13679.1966666667,16.5612068965517,38.2925333333333,80.6,16.706
498.008602731292,55.9373703223366,0.516303204638084,0.224224283701284,0.0406406370003394,1506.12851405622,0.996785714285714,0.612896551724138,2.23811111111111,4054.50866666667,13695.8566666667,16.9062666666667,38.1418666666667,80.576,16.632
474.042898656584,57.1826325957872,0.492643502894237,0.291985453544017,0.0403605460239683,1508.41767068273,0.9111,0.618379310344828,2.17964285714286,3999.6024137931,13685.12,17.1371,38.2591,80.621,16.614
524.033376497514,59.0370124544304,0.482936093798529,0.26879978104996,0.0664614890872823,1510.70682730924,0.9539,0.5262,2.30280769230769,4053.687,13699.9033333333,17.0991333333333,38.0040333333333,80.6703333333333,16.8475
527.836307481004,60.4483520735041,0.525631512367362,0.216558125355733,0.0525454352754058,1512.99598393574,0.890766666666667,0.542724137931034,2.35366666666667,3999.59206551724,13993.1766666667,16.8853333333333,36.6742666666667,80.5753333333333,16.741
469.686683519717,62.3219898649553,0.507056916964798,0.240321513813084,0.0580786731315149,1515.28514056225,0.981037037037037,0.501555555555556,2.27346428571429,4008.17070740741,13985.4827586207,17.0363793103448,37.5066333333333,80.6003333333333,16.814
488.285085204666,64.1368951066971,0.480804184926719,0.254281228852123,0.0507864001359594,1517.57429718876,1.03003571428571,0.503137931034483,2.24685714285714,4025.41172068966,13976.5366666667,16.8531666666667,38.9189333333333,80.5776666666667,16.645
462.09852057073,63.5811541213418,0.513776006282753,0.299167396104066,0.0480388226792512,1519.86345381526,1.01785714285714,0.571633333333333,2.32984615384615,4005.76608214286,13966.7466666667,16.6907333333333,38.0568,80.626,16.8463333333333
410.49897455486,60.5192235143651,0.500637248651194,0.252380749093377,0.0496176291654082,1521.42465753425,1.04096428571429,0.526785714285714,2.34825,4061.95688,13977.024137931,16.9587,38.2440666666667,80.556,16.53
375.095383821553,56.0386990203529,0.506347384666902,0.198706798558719,0.0487484945574936,1512.79452054795,1.00346666666667,0.503793103448276,2.3052,4037.26299,13858.6275862069,17.1610333333333,38.5596666666667,80.56,16.702
348.214599977893,51.5974836650956,0.511406528791125,0.187014694633028,0.0511660629379633,1504.16438356164,0.988571428571429,0.520034482758621,2.34053571428571,4096.28036333333,13009.8233333333,17.4552,37.6915333333333,80.6762962962963,16.6136666666667
321.355278402284,48.0040620747945,0.506319848426215,0.190745985132962,0.0541038707498232,1501.75621890547,0.8985,0.548896551724138,2.29611111111111,4047.39964482759,12965.1724137931,17.2902666666667,36.3853793103448,80.608,16.6833333333333
310.241983126967,44.8232566148791,0.51446749119639,0.19468985704853,0.0528512136676509,1502.95024875622,0.904896551724138,0.572766666666667,2.3422,4105.50032666667,12967.1655172414,17.2934333333333,36.0752333333333,80.5666666666667,16.8866666666667
308.530558493793,42.1518863717055,0.497711021714557,0.194647119972687,0.0536768780417391,1504.14427860697,0.864758620689655,0.567448275862069,2.2479,4035.80132666667,12980.0068965517,17.4455333333333,36.9076666666667,80.6066666666667,16.8092857142857
312.409079782699,39.892965473908,0.465079863780998,0.299786293615495,0.0556705315182039,1505.33830845771,0.880034482758621,0.622533333333333,2.10006666666667,4065.98798,12973.6357142857,17.5779,39.0549666666667,80.563,16.608
385.452681800938,38.9156964273023,0.470839281804336,0.267461341224682,0.0598752294567926,1506.53233830846,0.908888888888889,0.53262962962963,2.10792592592593,4025.15198666667,12962.7655172414,17.7703666666667,38.8471333333333,80.642,16.7633333333333
341.245809920885,39.1694793073912,0.482810501537863,0.226053739165853,0.0506129380469337,1507.7263681592,0.984862068965517,0.516,2.40464285714286,4095.02693666667,12971.4433333333,17.7878333333333,38.1146666666667,80.63,16.831
309.93286012116,40.0755818322228,0.471598649204821,0.202797431347826,0.054841757045882,1508.92039800995,0.972285714285714,0.494964285714286,2.33024137931034,4048.11482758621,12966.9633333333,17.161,37.2126551724138,80.562,16.946
301.640928926552,40.9934381657264,0.480540723504884,0.208618148603495,0.0573420310253184,1508.36723163842,0.979103448275862,0.531571428571429,2.41116666666667,4103.15666666667,12969.7333333333,18.2354333333333,37.8694333333333,80.5936666666667,16.8948275862069
299.690014651359,41.835299605021,0.460292947205963,0.201133693264998,0.0522795660742837,1507.68926553672,0.893678571428571,0.542448275862069,2.29888888888889,4046.25399,12962.4833333333,18.361,38.1667,80.6026666666667,16.9986666666667
288.182783912902,42.9981409846463,0.475962725555343,0.205255825453288,0.0515399736249983,1507.01129943503,0.90425,0.5517,2.3479,4130.92732,12698.4133333333,18.5383333333333,37.7188333333333,80.635,16.907
283.325086350102,44.38644275415,0.472045102482523,0.194874865818911,0.052621521030053,1506.33333333333,0.896068965517241,0.518689655172414,2.24036666666667,4097.38652333333,11870.1533333333,18.7753666666667,37.5157333333333,80.5406666666667,16.9493333333333
319.356745982675,46.0833608309148,0.463463181521324,0.18394528263677,0.0529155425695357,1505.65536723164,0.901035714285714,0.527933333333333,2.32589655172414,4146.62952333333,11880.36,18.7599666666667,38.8799666666667,80.6293333333333,16.9286666666667
346.636879767034,48.2220777145641,0.470348036029646,0.208181514445222,0.0566304562441883,1505.06470588235,0.889172413793103,0.527689655172414,2.35334482758621,4096.25982413793,11545.5466666667,18.7045666666667,38.7583333333333,80.6263333333333,16.9046666666667
360.798435730498,49.7209422107921,0.439532464703911,0.191522700029164,0.0484743272668663,1507.00588235294,0.90725,0.525964285714286,2.38614285714286,4147.88123666667,10951.0586206897,17.0845862068966,39.3568,80.598,16.958
345.364333106485,50.2736074164448,0.425241056328739,0.199501562001067,0.0473032688890937,1508.94705882353,0.906310344827586,0.544166666666667,2.25188888888889,4149.70449,10954.875862069,17.2653333333333,38.0347333333333,80.605,16.8866666666667
362.05462780171,50.5465899103297,0.4275413097557,0.204998447233552,0.0489551437375241,1510.88823529412,0.926466666666667,0.507724137931034,2.26293333333333,4104.82171785714,10954.0633333333,17.1916666666667,37.8622666666667,80.6083333333333,16.964
372.410978700544,51.10219706717,0.434698940931616,0.207443775317863,0.0504898070171821,1512.82941176471,0.908275862068965,0.529481481481482,2.27196551724138,4144.46323666667,10961.6068965517,16.1938,37.7604666666667,80.61,16.905
366.695702301528,51.9898957800201,0.439566276396424,0.195909387650132,0.0560089611898205,1514.77058823529,0.925166666666667,0.511241379310345,2.32096296296296,4094.52195172414,10956.2733333333,15.9363333333333,37.2866,80.572,16.9306666666667
325.480630639779,53.1876117069564,0.458455327046677,0.18470891864732,0.0537245949830471,1514.17931034483,0.967392857142857,0.502206896551724,2.41503448275862,4154.13947666667,10953.3766666667,15.9859333333333,36.4877333333333,80.5357142857143,16.8746428571429
314.91785665339,53.6652091710517,0.474418624511353,0.192238428946618,0.0501306750659512,1509.21379310345,0.888214285714286,0.513533333333333,2.37142857142857,4096.1553137931,10956.6533333333,16.1246333333333,36.9979333333333,80.6166666666667,16.9366666666667
307.529031620264,53.6119107570964,0.47316368484595,0.20110538554173,0.0467335520510576,1504.24827586207,0.861285714285714,0.540448275862069,2.38777777777778,4165.08596,10948.7566666667,16.099,38.8153333333333,80.596,16.8773333333333
318.118389615493,52.9524729763259,0.487222469212282,0.19347026804122,0.0445431013606683,1499.28275862069,0.8826,0.505066666666667,2.38144827586207,4096.35243793103,11348.2333333333,15.7108666666667,36.848,80.5813333333333,16.9316666666667
335.669537757026,51.476171159462,0.481749566689303,0.179397720042464,0.043054457234383,1494.31724137931,0.947366666666667,0.4926,2.44417857142857,4128.83749285714,11970.1137931034,16.0221034482759,36.6979642857143,80.6251724137931,16.8958620689655
339.078995924766,50.1337118068103,0.477685007874233,0.185662380698062,0.0439361971454123,1492.5393258427,0.942703703703704,0.483111111111111,2.43411538461538,4058.64293,12700.1766666667,16.0522068965517,37.9365172413793,80.5933333333333,16.8876666666667
367.036509193362,50.4375204569598,0.54780508345952,0.352351291695365,0.044266498993661,1493.55056179775,0.912896551724138,0.665966666666667,2.26563333333333,3949.24102333333,14079.8137931034,16.564,36.5124,80.6183333333333,16.77
528.244357527411,51.6435765009512,0.465832514420172,0.395664541427918,0.0454818798941829,1494.56179775281,0.907034482758621,0.661107142857143,2.00648275862069,3896.41234666667,14063.7413793103,16.6207333333333,35.205,80.5926666666667,16.9359259259259
604.945877701189,52.9400649956691,0.462668601193019,0.467958693783488,0.0736136783006188,1495.57303370787,0.986733333333333,0.569466666666667,2.01168965517241,3960.83029333333,14069.66,16.838,37.6470666666667,80.572,16.788
650.737595585809,53.8866550771682,0.470012420170251,0.422659933331872,0.0441415542859964,1496.58426966292,0.879655172413793,0.6366,1.96256666666667,3896.67533666667,14070.82,17.2238,38.4939666666667,80.588,16.864
588.506420458156,53.5022841102547,0.492626520173996,0.289653481303897,0.0526834519895902,1497.59550561798,0.959566666666667,0.579071428571429,2.1839,3944.52392666667,14067.6266666667,17.2908620689655,39.4536896551724,80.696,16.8606666666667
552.648269890098,52.6303418792758,0.52450922311255,0.305982503995391,0.0561242984239014,1499.89473684211,0.986586206896552,0.551620689655172,2.26422222222222,3897.96213571429,14073.6866666667,17.3847666666667,37.1623448275862,80.6041379310345,16.775
558.405702363021,52.1512271728237,0.517829945249195,0.319454315572814,0.0630381647886509,1503.05263157895,0.999,0.564928571428571,2.28039285714286,4028.008,14068.8333333333,17.1113666666667,35.6781379310345,80.582,16.769
530.402344452845,52.0607420294526,0.522242762179365,0.297120507384462,0.0595265159041174,1506.21052631579,0.895448275862069,0.581827586206897,2.18325,3975.64398333333,14080.7733333333,16.8190333333333,37.3630333333333,80.58,16.82
571.591813160597,52.0708441015998,0.514507886209122,0.411069096200159,0.0722967288617345,1509.36842105263,1.00575,0.555931034482759,2.17733333333333,3896.61832,14070.1517241379,16.982,35.9430333333333,80.5388888888889,16.759
588.599582583123,54.5500552621809,0.470829064063682,0.554082054860535,0.107526990677311,1511.30722891566,1.12141379310345,0.554,2.00759259259259,3823.35371111111,14070.8166666667,16.8582333333333,38.306,80.615,16.7826666666667
506.845526068077,57.6294396036667,0.490978319103507,0.285678028931504,0.074614971458489,1507.15060240964,1.01356666666667,0.562392857142857,2.27085185185185,3896.03381034483,14068.5233333333,16.5365,37.2122666666667,80.592,16.844
521.609130510108,56.1506714364061,0.526439027049663,0.238545593627032,0.0807993305139844,1502.99397590361,0.980758620689655,0.57951724137931,2.24455172413793,3985.35361333333,14066.84,16.1677586206897,37.0476666666667,80.6156666666667,16.724
491.125125219845,53.6668336708358,0.520005601457732,0.235223864071208,0.0812775992234781,1498.83734939759,0.99451724137931,0.5407,2.26063333333333,3980.45532333333,14075.2068965517,14.981,37.1162,80.615,16.8523333333333
469.289849150651,53.3185274983155,0.514968780809689,0.236164264063285,0.0794400525923188,1494.68072289157,1.03475862068966,0.536275862068965,2.22513793103448,4062.77693666667,14066.76,14.6082333333333,35.8392666666667,80.5786666666667,16.785
474.560703461647,54.7628985085353,0.505630520867617,0.356649481965013,0.0723736814364213,1490.52409638554,0.9618,0.6042,2.0587,3995.77232,14067.1133333333,15.2965333333333,37.6493928571429,80.5976666666667,16.7963333333333
455.954452140879,56.3705897912258,0.530262409214793,0.256210712490003,0.0687458622099705,1490.24747474747,0.887862068965517,0.580413793103448,2.24046666666667,4043.08733333333,14064.7666666667,15.4234666666667,36.713275862069,80.59,16.736
445.153592996117,55.7598322853428,0.53626488282757,0.23933335712163,0.0707304887021517,1492.21717171717,0.824233333333333,0.584,2.31266666666667,3996.70734333333,14067.11,15.8049666666667,37.7759655172414,80.5826666666667,16.8685714285714
457.624425938469,54.2796900281762,0.499709154635755,0.335432396025808,0.0693668729159829,1494.18686868687,0.844758620689655,0.668896551724138,2.244,4057.46870666667,14071.8,15.4320333333333,37.6508333333333,80.62,16.839
442.582292376833,53.8018186819923,0.470866695582628,0.273959754703019,0.0591777930770146,1496.15656565657,0.882344827586207,0.595275862068966,2.0813,3997.01698666667,14064.36,14.9201333333333,37.6132,80.5826666666667,16.8263333333333
418.422323253838,54.8841182823794,0.465262073625141,0.272627551226375,0.0609943463766927,1498.12626262626,0.885655172413793,0.583103448275862,2.13333333333333,4064.23837,14076.8666666667,15.0546896551724,37.8467666666667,80.578,16.904
